gaming_title,yes_relevancy,no_relevancy
5 VEÍCULOS QUE VOCÊS REALMETE PRECISAM COMPRAR NO GTA 5 ONLINE,0.5312778354,0.4687221646
Surviving 24 Hours In MUTANT Zombie Apocalypse in GTA 5!,0.9988616705,0.001138380147
"GTA ONLINE DLC INFO BREAKDOWN! New Content, GTA 6 Update, Red Dead Update, HUGE Business Changes!",0.9968146682,0.003185336245
GTA 5 FACE TO FACE CHALLENGE CHOP TRYING REALLY HARD TO BEAT ME,0.9965117574,0.003488304326
Upgrading HULK In to GOD LEVEL In GTA 5...,0.9988131523,0.001186913578
We Found King Kong in GTA 5 RP,0.986446023,0.01355398633
UPGRADING IRON MAN'S AUDI CAR Into a GOD AUDI SUPERCAR in GTA 5 with CHOP & BOB,0.9974744916,0.002525500255
I Died and Became A SUPERHERO In GTA 5!,0.9930878282,0.006912120618
"GTA 5 - NEW 2022 Summer DLC Update - New Cars, Missions, & Details Confirmed By Rockstar!",0.9985390902,0.001460954081
GTA 5 FACE TO FACE MEGA RAMP CHALLENGE WITH CHOP USING HIGH IQ,0.9953103662,0.004689612892
НАШЕЛ ВСЕ ТАЧКИ ЧИТЕРСКИМ СПОСОБОМ! БИТВА АВТОУГОНЩИКОВ В ГТА 5 ОНЛАЙН,0.5824270844,0.4175728559
TOP 10 THINGS EVERY GTA ONLINE PLAYER NEEDS TO OWN! (2022),0.9972056746,0.002794323489
I Tried The Best Heist in GTA Online,0.9891030788,0.0108969193
BULLETPROOF TRUCK VS CARGO PLANE | GTA V GAMEPLAY,0.9698112011,0.0301887691
"DIAMONDS Is Back In Casino!, no ""gta turd"" required | The Diamond Casino Heist Silent And Sneaky",0.9870975614,0.01290244795
I Spent 100 Days in Grand Theft Auto,0.9791556001,0.02084435895
Throwing Cops From Bridges in GTA 5 RP,0.9892829657,0.01071698777
GTA 5 : FRANKLIN VS SHINCHAN - WHO IS STRONGER! (GTA 5 mods),0.9963511229,0.003648894839
Collecting QUADRILLIONAIRE CARS In GTA 5! (Mods),0.9829422235,0.01705778576
FRANKLIN Become CHEAPEST To MOST EXPENSIVE ANIMAL in GTA 5... | Part - 2,0.9973446727,0.002655394841
"GTA Online NEW Update Announced! OPPRESSOR MK 2 NERF, Payout Increases, RDO News, and More!",0.9909029603,0.009096973576
India Vs Pakistan | Gta 5 Indian Cars Vs Pakistan Cars Snow Stairs Climb Challenge | Gta 5 Gameplay,0.9996163845,0.0003835573152
PROMOS & BONUS DU 7 AU 18 JUILLET 2022 SUR GTA ONLINE! LA DATE DU PROCHAIN DLC CONFIRMÉEEEE,0.001305344398,0.9986947179
"NOWE DLC OGŁOSZONE, NERF OPPRESSORA MK2 I MEGA BUFF NA BIZNESY | GTA ONLINE",0.005891482346,0.9941085577
IT'S CONFIRMED! Release Date For The Summer 2022 DLC Update In GTA 5 Online!,0.9985800982,0.001419923618
🔴 מה יקרה אם נשבור את כל העצמות של סוניק הקיפוד GTA V?! (שוברים את כל העצמות של סוניק!),0.005123933312,0.9948760867
DIAMENTY DLA WSZYSTKICH WRACAJĄ - CO NOWEGO? | GTA ONLINE,0.003631330561,0.9963686466
⁴ᴷ⁶⁰ GTA V GUERRA DE GANGUES #14 | GANGUE DOS BALLAS ESTÁ MUITO FORTE!,0.009313513525,0.9906864762
😍 MEGA EVENTWOCHE + DIAMANTEN + SPIELHALLE + GRATIS AUTOS & MEHR! | GTA Online News 😍,0.007006260101,0.992993772
"DEN ER $1,9 MILLIONER VÆRD! // GTA 5 Online [Dansk]",0.8979905844,0.1020094231
FRANKLIN'S BABY GOT KIDNAPPED IN GTA 5 {Part 2},0.9927952886,0.007204673253
ДРЕВНИЙ МОНСТР ПРОБУДИЛСЯ! ПАПА МЕГАЛОДОНА в ГТА 5 МОДЫ! ОБЗОР МОДА В GTA 5! ВИДЕО MODS,0.9498092532,0.05019070208
Stresi - GTA (Official Video HD),0.2597200871,0.7402798533
LOGGY LOST LUCKY BLOCK RACE | GTA 5,0.963779211,0.03622079641
LO QUE DIBUJO es REAL en GTA 5,0.6890601516,0.3109398186
ROBANDO el COCHE de SPIDERMAN en GTA 5! 🕷️🚘 (Mods),0.3904130459,0.6095869541
Jugando GTA 5 Sin Romper Ninguna Ley por 24 Horas,0.8795440197,0.1204559952
Me ROMPO TODOS los HUESOS en GTA 5,0.8698045015,0.1301954538
ROBANDO COCHES ELEMENTALES en GTA 5! 🚘✨ (Mods),0.4607259929,0.5392740369
30 Detalles increíbles de GTA 5 #3,0.5982025266,0.4017974436
TRIBUTE -- SIDHU MOOSE WALA IN GTA 5 😭💔🥵,0.9261872172,0.07381279022
J'ai passé 24h en VR .. (réellement dans GTA V),0.2467916161,0.7532083392
Breaking into a *NEW* Theme Park before Grand Opening!! (GTA 5 Mods),0.9927898049,0.007210276555
Ich UPGRADE 1€ AUTO zu 77.000.000€ AUTO in GTA 5 RP!,0.8032342792,0.1967657059
PLAYING THE FIRST GTA EVER MADE!!! (GRAND THEFT AUTO 1),0.9863996506,0.01360032335
GTA 1 in 3D (GTA 1 in FIRST PERSON),0.9978869557,0.00211298489
"GTA V ONLINE ATUALIZAÇÃO (JUL/2022) NOVA DLC GTA ONLINE, NOVAS MISSÕES DA IAA, RIFLES e MAIS",0.00279266038,0.9972073436
Starter Save - Part 1 - GTA San Andreas PC - complete walkthrough - achieving 13.37%,0.9944257736,0.005574245006
GTA 5 vs REAL LIFE | Del Perro Pier vs Santa Monica Pier | Comparing GTA vs Real Life Locations,0.9974405766,0.002559414599
BRAQUER la salle SECRETE du FIB sur GTA 5 !,0.3291056752,0.6708943248
ROBANDO SUPER COCHES en GTA 5,0.8509636521,0.149036333
Evolution Of Grand Theft Auto | 1989-2022,0.9221215248,0.07787842304
ROBANDO COCHES DEPORTIVOS MILLONARIOS en GTA 5! (Mods),0.5676339865,0.4323660135
GTA 5 Online: Disney Pixar Cars Full 10 Car Garage! *Updated 2022*,0.9799459577,0.02005402185
TUDO QUE ACONTECE NO GTA 5 ACONTECE NA VIDA REAL!!!,0.1950888485,0.8049111962
ENCONTRÉ VEHICULOS del FUTURO ENTERRADOS en GTA 5 !! (MODS) - Elchurches,0.2109478563,0.7890521288
Encontré un MONSTRUO MARINO en GTA 5,0.6635636091,0.3364363313
ich KLAUE das AUTO von iCrimax und es gibt BEEF in GTA 5? (Sniper vs. Spion),0.7481906414,0.2518093884
GTA V ZOMBIE MOD #1 - BESTIA! ☢️,0.8108997345,0.1891002655
Trevor house location in real life - Google Map How to find Trevor house location in real life,0.997186482,0.002813538536
Ich werde SCHNELLER als SONIC in GTA 5 RP!,0.7522053719,0.2477945834
ENCONTRÉ la HABITACIÓN SECRETA de FRANKLIN en GTA 5! 🤫🏡 (Mods),0.05568861961,0.9443113804
TAKSICIYE ISTANBULA GIDECEM DEDIM GÖTÜRDÜ - GTA 5 MODS,0.6829850078,0.3170149028
"GTA V, НО НИ ГОНИ ВСЕКИ ПОЛИЦАЙ В ГРАДА!",0.09503234178,0.9049676657
LOS SANTOS vs LOS ANGELES comparison,0.4580006301,0.5419993997
¡NOS CHOCAMOS UNIDOS POR CADENAS! 😂😝 EXPERIMENTOS en CARRERA TROLL de MIKECRACK GTA 5 ONLINE #18,0.1058057323,0.8941942453
CAPTURANDO a MOMMY LONG LEGS en GTA 5 !! - Grand Theft Auto V,0.6566953659,0.3433046937
PASO de POBRE a MILLONARIO en GTA 5 en 24 HORAS!,0.2917371094,0.7082628608
EN ESTA GRANJA PUEDES ENCONTRAR a HUGGY WUGGY en GTA 5! 🌽🎃 (Mods),0.1141780838,0.8858219385
ENCONTRÉ a BUZZ LIGHTYEAR.EXE en GTA 5... 🚀👨‍🚀,0.7921158075,0.207884118
Джонни өте көп машина жөндеді (GTA V),0.07826478034,0.9217352271
Ich teste *VERBOTENE* MODS in GTA 5! (Unglaublich),0.9731122255,0.02688772604
ROBANDO COCHES de FREE FIRE en GTA 5! 🚘🔫 (Mods),0.6950999498,0.30490008
¡ENCONTRAMOS a SIREN HEAD en GTA 5 con MI NUEVA SKIN! 😱😱 GTA 5 Mods,0.4812656939,0.5187342763
FUGIR DA ESCOLA PRA IR DAR GRAU DE MOTO | GTA 5: VIDA REAL #332,0.09285629541,0.9071436524
"UPIN IPIN PANGGIL HULK TANGKAP IKAN CHANNA RAKSASA, ULTRAMAN TAKUT - GTA 5 BOCIL SULTAN",0.8023284078,0.1976716667
GTA V Online: BMX vs TAXI - ESSA foi uma MITADA! (10 KILLS),0.6564737558,0.3435262442
This Might Be The BEST & Most Underrated Part Of The Summer 2022 DLC Update In GTA 5 Online!,0.9996619225,0.0003381065617
MILYONLUK DEV MOTORSIKLET GELDI ÇOK HIZLI - GTA 5 MODS,0.9311453104,0.06885466725
LEVEREN BIJ GANG EN AK UPGRADEN? | GTA 5 Roleplay,0.7734491229,0.2265508473
Sommer 2022 Das beste GTA Update aller Zeiten? - GTA 5 Online Deutsch,0.9203890562,0.07961099595
Mandem SK Jumped On Ved's Tune | GTA 5 RP NoPixel Wicked Moments,0.9806791544,0.01932078414
Kommt GTA 6 in 2023? - GTA 5 Online Deutsch,0.9705369473,0.02946304902
Upgrading CHOP Into STRONGEST EVER In GTA 5 (Franklin),0.995039165,0.004960827995
Do NOT Dig Straight Down In GTA 5..,0.9709609151,0.02903908491
"ULTRAMAN BERBURU IKAN CHANNA TERGANAS SEDUNIA, UPIN IPIN TAKUT - GTA 5 BOCIL SULTAN",0.6952958107,0.3047041893
GTA V PRAWDZIWE ŻYCIE #72 KUPIŁEM MUSTANGA! 🥺,0.2376858443,0.7623141408
GTA 5 - ICH habe den TRAIN EATER gefunden!!😱,0.4918339252,0.5081660748
"FRANKLIN'S ₹100,00,00,000 MEGA CAR COLLECTION in GTA 5 with CHOP & BOB",0.9827275872,0.01727239229
GTA 5 Đi Cướp Bộ Giáp IRON MAN Phiên Bản Mới Khổng Lồ Biệt Đội Cobra Bị Binh Đoàn Người Sắt Truy Nã,0.004093165044,0.9959068298
"$100,000,000 MONSTER BIKE in GTA 5!",0.9661822915,0.03381776065
GTA V VIDA DO CRIME:DEI UMA MISSÃO PARA O BEROLINHA ELE ACABOU RODANDO E FALANDO DE MAIS Ep187,0.002958943369,0.9970410466
ماذا يوجد في رأس كريستيانو رونالدو ؟ // GTA 5,0.7604365349,0.2395634949
GTA 5 - Öffne NIEMALS die MOMMY LONG LEGS BOX!!,0.961235404,0.03876462579
GTA 5 Thug Life #191 ( GTA 5 Funny Moments ),0.9983013868,0.001698593725
Upgrading BABY FLASH To FASTEST EVER In GTA 5 RP!,0.9907969236,0.009203027934
SIDEMEN MANHUNT IN GTA 5,0.9805504084,0.01944958605
GTA 5 but EVERYTHING I Touch Turns To FIRE!,0.9980630279,0.001936967485
Collecting RARE BILLIONAIRE BUGATTI Supercars in GTA 5!,0.9854226112,0.01457737852
ROCKET BUS schafft die TREPPE in GTA 5?,0.9308228493,0.06917715073
GTA 5 : NEW GIFT FROM EL RUBIO NEW SURPRISE VOLKSWAGEN & 10M| XUV 500  |MALAYALAM|MRc GAMING#6,0.9966956377,0.003304410027
GTA V: VIDA DO CRIME | QUEM É VIVA SEMPRE APARECE!!🔥DRIKA FOI ACHADA E ME DEVE EXPLICAÇÕES! | EP#18,0.1796600074,0.8203399777
"TRIPLE MONEY, DISCOUNTS & DLC INFO! GTA Online Weekly Update",0.7237629294,0.2762370408
2 CONTRO 2 NELLA SFIDA DI SCIA MORTALE SU GTA 5!,0.7057839632,0.294216007
Джонни өзінің ұшағын жарып алды (GTA V),0.04669790342,0.9533020258
GTA 5 Funny/Crazy Jump Compilation (GTA V Fails Funny Moments),0.9830904007,0.01690958627
GTA 5 Thug Life #192 ( GTA 5 Funny Moments ),0.998453021,0.001546997577
ELAS TENTARAM SEQU3STRAR O PAULINHO E O PIOR ACONTECEU 😂 GTA RP (Modder Clips),0.141508311,0.8584916592
TRASH wannabe thought he EXPOSED me!?! [GTA Online],0.4257053137,0.5742946267
2022加拿大地产夏季论坛 • GTA系列-论坛收官（集体问答）,0.1296090633,0.870390892
MAFIANIN MILYONLUK ARBASINI ÇALAN CESUR ÇOCUK - GTA 5 MODS,0.5650765896,0.4349234104
999.676% IMPOSSIBLE Bike Parkour Race in GTA 5!,0.9742103815,0.0257895831
GTA 5 : Franklin Trying To Steal World's Longest Car in GTA 5 ! (GTA 5 mods),0.9998257756,0.0001742478344
SE EU DESENHAR APARECE NO GTA 5 (deu certo???),0.5564841032,0.4435159564
i GTA di WISH a 0.20€,0.6936793923,0.3063206077
"GTA 5 POLICIA - EL MEJOR MOD POLICIA QUE VERAS ""35:20""  | TheAxelGamer",0.8999405503,0.1000594497
LA DECISIÓN QUE CAMBIARÍA GTA 5 POR COMPLETO,0.2330908626,0.7669090629
MOST EXPENSIVE RACECAR | GTA V #147 EPISODE | GTA 5 #147 GAMEPLAY | TECHNO GAMERZ,0.9911342859,0.008865722455
🔴 מצאתי למבורגיני מעופפת *מהעתיד* ב GTA V?! (זאת הלמבורגיני הכי יקרה ונדירה בלוס סאנטוס!),0.007475092076,0.9925249219
TODO LO QUE DIBUJO ES REAL EN GTA 5,0.7420814633,0.2579185963
ich ZERSTÖRE 26 TIER MYTHEN in GTA 5!,0.931224823,0.06877519935
WE DESTROYED DUGGAN'S CASINO IN LOS SANTOS | GTA V GAMEPLAY #140,0.9831627607,0.01683727093
Me HAGO PASAR por NOOB en GTA 5! #4 🤫⁉️ (Pepito el Crack),0.8475950956,0.1524049193
Apex Legends | 3 vs 27 !,0.9136752486,0.08632466942
Apex Legends TV Series Coming To Netflix,0.8796050549,0.1203949228
История Ревенанта в Apex Legends,0.7712597251,0.2287402451
🔴[LIVE] FULL RANK PUSH TODAY !JOIN IN CHAT | APEX LEGENDS,0.9884507656,0.01154921856
هل هذه اللعبة ستقفل ملف ببجي موبايل مع الوقت ? 😳 | APEX LEGENDS MOBILE,0.2541365027,0.7458634973
APEX LEGENDS LEANING TOWER OF DEATH BOXES,0.8477528095,0.1522472203
【APEX LEGENDS】新作FPS「APEXユニバース」開発開始！！【エーペックスレジェンズ】,0.2866561711,0.7133437991
ПУБГЕР ВПЕРВЫЕ ЗАШЁЛ В APEX LEGENDS MOBILE,0.69269979,0.30730021
จุดสิ้นสุดของSeason12 (ทำไมตาลอย) | Apex Legends Highlight,0.3262953162,0.6737047434
"Apex Legends Season 11 ""Returning"" Collection Event Skins & Bundles Raiders",0.9039654732,0.09603451192
APEX LEGENDS: ESTE HACKER LLEVA *TODOS* LOS HACKS DE APEX | Makina,0.6621972919,0.3378026783
FREE Coaching - Practice and Public on Apex Legends with miL's Tips [LIVE],0.9955488443,0.004451118875
"Apex Legends - All Weapons, Reload Animations and Sounds - (Titanfall Battle Royale Spin-off)",0.9238891006,0.07611089945
Apex Legends Season 8 - In Game Event Skins Leak - Part 1,0.9963492155,0.003650716972
There's DRAGONS in Apex Legends... (Apex Legends WTF & Funny Moments #112),0.9843988419,0.01560116839
Apex Legends WTF & Funny Moments #211,0.9750472903,0.02495271713
They didn't even have a chance! #apexlegends #mobilegaming #gameplay,0.9520908594,0.04790907353
*NEW* Apex Legends WTF & Funny Moments #509,0.9881911874,0.01180875022
NEWCASTLE - APEX LEGENDS,0.4280950427,0.5719050169
Apex Legends WTF & Funny Moments #118,0.9725810885,0.02741893381
APEX LEGENDS GAMEPLAY ! (STILL NO HEIRLOOM DAY 25 !),0.9385149479,0.06148509681
No Title Just Some| Apex Legends,0.5575316548,0.442468375
*NEW* Apex Legends WTF & Funny Moments #616,0.9885764718,0.01142356079
Apex legends - Ranked ? Lets see,0.6800635457,0.3199364841
*NEW* Apex Legends WTF & Funny Moments #607,0.9888975024,0.01110244077
🔴Apex Legends (New Alerts)(Ranked Gameplay),0.9821951985,0.01780480705
APEX LEGENDS SEASON 12 HIGHLIGHTS (NOOB TO PRED EP3),0.9210701585,0.07892980427
Gameplay With New Legend Rhapsody | Apex Legends mobile,0.9822580814,0.01774185523
Apex Legends Global Series Year 2【Championship Day3】,0.1026557013,0.8973442912
GUIDE ULTIME POUR PROGRESSER sur Apex Legends,0.5662002563,0.4337997139
POV: Apex Legends Season 13 In A Nutshell,0.9428832531,0.05711675435
PEUT ETRE 2 HEIRLOOM EN 1 VIDEO ??? (Apex Legends),0.1348751336,0.8651248813
キル速度が速すぎて『チート』を疑われてしまった【APEX LEGENDS】,0.4059646428,0.594035387
นายต้องการอะไร | Apex Legends Highlight,0.5760889053,0.4239110947
*NEW* Apex Legends WTF & Funny Moments #1074,0.9911233187,0.008876732551
The Return of the ranked GODSQUAD.,0.9674769044,0.03252305835
SI TORNA A RANKARE IN SEASON 12 SU APEX LEGENDS!,0.4459961951,0.5540038943
Apex Legends - Quick Start Guide! (Tips and Advice),0.9810997844,0.01890024357
Apex Legends Live | Playing w/ MEMBERS! 🐐❣,0.7805663347,0.2194336951
The BEGINNERS Guide to Apex Legends | Apex Legends Guide,0.9755216241,0.02447836101
PASSAGE PLATINE 3 ! (Apex Legends),0.620777905,0.3792221248
Apex Legends: Meet the Legends (Season 0 - Defiance [Season 12]) Compilation,0.9249466062,0.07505337149
*NEW* Apex Legends WTF & Funny Moments #918,0.9895585775,0.01044140942
"5 советов, которые улучшат игру в Apex Legends",0.981929183,0.01807088032
LEGENDS BARU! RHAPSODY Si ANAK BAND 😂 Apex Legends Mobile,0.07118406147,0.9288159609
RANKING THE LEGENDS IN APEX LEGENDS SEASON 11! | APEX LEGENDS TIER LIST,0.965525806,0.03447420895
PRIMEIRA PARTIDA NA SEGUNDA TEMPORADA DO APEX LEGENDS MOBILE!,0.3760194182,0.6239805818
MATAR A INVICTOR: 10000$ 😱 Estoy en GRAVE PELIGRO ⚠️ en APEX LEGENDS MOBILE #1,0.1830649674,0.8169350028
ON MAÎTRISE CETTE GAME 😎 (Apex Legends ft. LittleBigWhale),0.5956759453,0.4043240249
¡Todo el nuevo contenido de Apex Legends MOBILE season 2!,0.6439980268,0.356002003
JUEGO POR PRIMERA VEZ APEX LEGENDS MOBILE Y GANO MUCHAS PARTIDAS ( 100% REAL ) | TheDonato,0.5089729428,0.4910270274
"Relaxa, o servidor tá ótimo! | Apex Legends",0.04635821655,0.9536417723
25 KILLS 6350 DEGATS SOLO VS TRIO AVEC MES ARMES FAVORITES SUR APEX LEGENDS GAMEPLAY,0.9022125602,0.09778750688
เล่นเอาไม่เหงา HRK มากกว่า CIG - LIVE - Apex Legends 2022 #1,0.7337270975,0.2662728429
"The ""Apex Legends"" Experience 😏",0.7159021497,0.2840977907
Apex Legends is Thriving right now...,0.9828279018,0.01717215404
¡UNA DE LAS MAYORES REMONTADAS que HICE! en APEX LEGENDS,0.01902877912,0.9809712768
【APEX LEGENDS】公式明言！大規模なメタ変更が行われる！！【エーペックスレジェンズ】,0.1036451012,0.8963549137
🔴Apex Legends ROAD TO PREDATOR CONTROLLER ON PC LIVE STREAM | owl.Apexranked.com,0.9802659154,0.01973406412
Apex Legends - All Characters + Abilities Explained,0.4241640568,0.5758358836
IL M'A VOLÉ TOUS MES KILLS 😔 (Apex Legends ft. Akytio & LittleBigWhale),0.02739022486,0.972609818
LE NOUVEAU SYSTÈME DE RANKED EST TROP BIEN 🤑 (Apex Legends ft. Akytio & LittleBigWhale),0.009408944286,0.9905909896
Meine ERSTE Runde Apex Legends,0.7863209844,0.2136790305
APEX LEGENDS: REACCIONANDO al NUEVO STORIES FROM OUTLANDS! | Makina,0.6031084061,0.3968915641
WIR suchen den APEX MOVEMENT GOTT! - [Reaction] Apex Legends Deutsch,0.2943879962,0.7056120634
SO schaltest DU NEUE LEGENDEN am SCHNELLSTEN FREI!😍 + SCHNELLER Leveln!🔥 | Apex Legends Guide [4k],0.2317734808,0.7682265043
SCHAFFEN wir die 4000 SCHADEN mit REVENANT!?😳🔱 | Apex Legends Deutsch [4k],0.01134792995,0.9886520505
*VERGOGNOSO* 66k KILL e guardate come gioco... [APEX LEGENDS ITA],0.4742611349,0.5257388353
"¡Próximos cambios importantes! Buffs, Nerfs y loot inicial | Apex Legends SAVIORS",0.731010139,0.268989861
solo 4k for the boys back home,0.9835545421,0.01644545421
Rampart Main Shares How He Solos Squads With Movement (Thought Process),0.8872231841,0.1127768233
So I Tried FUSE in RANKED...,0.9818332791,0.01816670038
We Finally Got Season 14 Nerfs & Buffs Confirmed,0.9733620286,0.02663804032
"Meet The #1 Seer In Apex Legends Who Just Hit 70,000+ Kills",0.9905253649,0.009474558756
[Apex Legends] 　PC 　ダイヤ　RP11200～　　ブラハだけでソロマスターいっときますか！！　ブラハ専の王　＃生配信＃APEX＃最強でんでん,0.6605659723,0.3394339681
SPECTATING CHEATERS AT EVERY RANK in Apex Legends,0.9968211651,0.003178790212
proving how STRONG Seer is in ranked.. - Apex Legends Ranked,0.9957112074,0.004288800992
THE RANK #1 SOLO APEX PLAYER,0.9963661432,0.003633867716
SEER: LA CAIDA Y EL AUGE DE LA LEYENDA APEX LEGENDS TEMPORADA 13,0.0157567542,0.9842432737
PLAYING APEX WITH MY BEST FRIEND POST MALONE,0.9978103042,0.002189757768
The Pros Finally Agreed With Me... - Apex Legends Season 13,0.9951232076,0.004876750056
Apex Legends New Game Version & ALGS Controversy,0.9883686304,0.01163132116
Is This the Future of Apex? - Apex Legends Season 13,0.9908493757,0.009150583297
Bloodhound is a MONSTER! 29 KILLS 4K+ Apex Legends Gameplay,0.9554434419,0.0445565097
I Have to Choose My New Main Very Carefully... - Apex Legends Season 13,0.9919237494,0.008076196536
Apex Legends New Update Today & Store Rotation,0.9893591404,0.01064079814
How To Get an Apex Legends Heirloom FAST and for FREE in 2022,0.9982264638,0.001773578115
【鬼畜企画】全キャラで26キルするまで終われません【APEX LEGENDS】,0.3260750175,0.6739249229
A PATHFINDER MASTERCLASS,0.3453934491,0.6546065807
*NEW* Apex Legends WTF & Funny Moments #1066,0.9903104901,0.009689565748
Wraith 27 KILLS 5733 DMG Apex Legends Gameplay,0.9615193009,0.03848069161
CAUSTIC BUT WITH MOVEMENT (4600 DAMAGE),0.98003757,0.0199623853
Playing Apex Legends with the wrong people,0.9944803715,0.005519602913
The SOLO Ranked Experience...,0.9573082924,0.04269170761
THIS IS WHAT THE BEST MIRAGE LOOKS LIKE IN APEX LEGENDS! | Apex Legends Season 13,0.9997329116,0.0002670376562
MAD MAGGIE is INSANELY OP in Apex Legends,0.9568840265,0.04311595112
I Played 100 Hours of Apex... Here’s What Happened,0.9991257787,0.000874251069
"This is What 80,000 Kills on Wraith Looks Like...",0.9867007136,0.01329926774
You NEED Hammerpoints For This... - Apex Legends Season 13,0.9898867011,0.01011331286
"Final Circles Day 3 BRACKETS | ALGS Year 2 Championship ft. 100T, Team Liquid | Apex Legends",0.7922517657,0.2077482492
Getting Predator Rank Twice In Season 13 (Apex Legends),0.9834969044,0.01650306769
Final Circles Day 2 GROUPS & BRACKETS | ALGS Year 2 Championship ft. Alliance & 100T | Apex Legends,0.8697823286,0.1302176267
aceu returns to solo pubs?,0.9392383099,0.06076171249
Finally Apex Will Be FUN Again (New Update),0.9962698221,0.003730215598
INSANE 32 Kills Wraith Gameplay - Apex Legends Season 13,0.9886164069,0.01138357725
INSANE 37 KILLS 7574 DAMAGE! Pathfinder Apex Legends Gameplay,0.9736277461,0.02637223154
Why Apex is SO Much Better Than Warzone... - Apex Legends Season 13,0.9989903569,0.001009608502
NEW LEGEND NERFS LEAKED - Apex Meta Will NEVER Be The Same - Apex Legends Guide,0.9933505654,0.006649390794
"WHAT A 100,000 KILLS APEX LEGENDS PLAYER LOOKS LIKE...",0.9480747581,0.0519252196
Apex Legends New Heirlooms Has A Major Problem,0.9435472488,0.05645268038
Apex Legends - Funny Moments & Best Highlights #826,0.9916703701,0.008329619654
The Apex Legends Tier List (Season 12),0.9245678782,0.07543215901
The New Ranked is a No Solo Zone! - Apex Legends Ranked Season 13,0.9979025126,0.002097437158
MEET THE WORST TEAMMATE IN APEX LEGENDS...,0.9974248409,0.002575195394
*NEW* BANGALORE MYTHIC SKIN Reaction | Apex Legends,0.6629594564,0.3370405734
Best Controller Settings & Reticle In Season 13 (Apex Legends),0.9968125224,0.003187435446
Apex Can Do Nothing About This! - Apex Legends Season 13,0.9916287661,0.008371288888
"Apex Legends | Stories from the Outlands – ""Up Close and Personal""",0.9788376093,0.02116233855
Reacting to Our Top 10 MOST ICONIC Moments - TSM Apex Legends,0.9960110188,0.003988976125
This is my NEW Way to Play Apex... - Apex Legends Season 13,0.9995332956,0.0004667439789
Apex Legends New Heirloom & Anime Event Controversy,0.8774222732,0.1225777194
Meet Fade | Apex Legends Mobile Character Trailer,0.417050004,0.582949996
Apex Legends Season 4 – Assimilation Gameplay Trailer,0.8486596942,0.1513403356
so... we need to talk about the bocek,0.9806581736,0.01934185252
Apex Legends Unshackled Event Trailer,0.7030157447,0.2969842851
"Unlocking Seer 4,000 Damage Badge (Apex Legends 4K)",0.7816212773,0.2183786929
How The #1 Gibraltar Maintains An 18 KD in Apex Legends,0.9759515524,0.02404850535
I got a *FREE HEIRLOOM in Apex Legends Season 13...,0.9523846507,0.04761532694
NEW CRYPTO and REVENANT REWORK INCOMING - AMAZING CHANGES - Apex Legends Guide,0.9421384931,0.05786149576
CAN MY MOVEMENT WIN AGAINST HACKS IN APEX LEGENDS?,0.9863986969,0.01360126399
I UNLOCKED CRYPTO'S HEIRLOOM AND DROPPED 20 KILLS? | Apex Legends Season 12,0.9554159045,0.04458410665
Apex Legends | Stories from the Outlands: Gridiron,0.9321719408,0.0678280741
5 BEST Controller Tips In Under 10 Minutes! (Apex Legends),0.9989759922,0.001024061581
11 minutes of Shroud playing against other streamers in Apex Legends...,0.9913751483,0.008624806069
My Wife Guesses the Names of Apex's Legends,0.9766024947,0.02339753881
THE VALKYRIE HEIRLOOM IS HERE! Apex Legends  - Awakening Collection Event,0.9221961498,0.07780380547
NEW UPDATE! Reacting To Apex Legends Gaiden Thematic Event Patch Notes,0.9985492826,0.001450672164
Crypto Voice Actor Unlocks His Own Heirloom | Apex Legends with Johnny Young,0.7865697742,0.213430196
Apex Legends: Defiance Launch Trailer,0.5665856004,0.4334143996
ASH is INSANELY OP in Apex Legends,0.9766557813,0.02334415726
*NEW* Apex Legends WTF & Funny Moments #1067,0.9901813865,0.009818575345
Best Plays of ALGS Year 2 | Apex Legends,0.9888601899,0.01113980077
Apex Legends New Season 14 Battlepass & Changes,0.9833377004,0.01666236855
WAS EVERYBODY WRONG About This Legend? - Apex Legends,0.9732971787,0.02670276724
the WORST legend? ..or secretly the BEST?! - Apex Legends,0.994844079,0.005155874416
Apex Legends - Funny Moments & Best Highlights #822,0.9916216135,0.008378441446
How to Make your Legend Banner Look Sweaty - Apex Legends,0.9557060003,0.0442939885
How To Learn From Your Mistakes In Apex Legends,0.9959232807,0.004076749552
APEX LEGENDS BEGINNER TIPS AND TRICKS! (20 Tips to Improve FAST in Apex Legends) (Beginner Guide),0.9976220727,0.002377863508
ALL LEGENDS EXPLAINED in Apex Legends! // Legends Guide!,0.7491053939,0.2508945763
"this is the ""Pay-to-Win"" Heirloom.. - Apex Legends",0.9958916903,0.004108339548
APEX LEGENDS: ASH ES BRUTAL para PUSHEAR EDIFICIOS! | Makina,0.3270727396,0.6729272604
This is What 0.01 K/D Lobbies LOOK LIKE In Apex Legends!,0.9896506071,0.01034935564
Apex Legends Season 5 – Fortune's Favor Launch Trailer,0.9882496595,0.01175032929
Apex Legends: Emergence Launch Trailer,0.6250944138,0.3749055564
Apex Legends: Main Theme,0.7118700147,0.2881299257
🔴Apex Legends Live | ALGS Championship Year 2 FINALS - LAN Event Watch Party,0.7213101983,0.2786898613
"Sadly The #1 Caustic Is SUPER TOXIC... (113,000+ Kills)",0.9946597219,0.005340324715
