kind,etag,id,snippet.title,snippet.description,snippet.customUrl,snippet.publishedAt,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.localized.title,snippet.localized.description,snippet.country,contentDetails.relatedPlaylists.likes,contentDetails.relatedPlaylists.uploads,statistics.viewCount,statistics.subscriberCount,statistics.hiddenSubscriberCount,statistics.videoCount,topicDetails.topicIds,topicDetails.topicCategories,status.privacyStatus,status.isLinked,status.longUploadsStatus,brandingSettings.channel.title,brandingSettings.channel.keywords,brandingSettings.channel.unsubscribedTrailer,brandingSettings.channel.country,brandingSettings.image.bannerExternalUrl,status.madeForKids,brandingSettings.channel.description,brandingSettings.channel.trackingAnalyticsAccountId,snippet.defaultLanguage,brandingSettings.channel.defaultLanguage,localizations.en_US.title,localizations.en_US.description,localizations.es_ES.title,localizations.es_ES.description
youtube#channel,VSRuWnppr5k1LrHraV02FMWUg5k,UC76-MbgwqcqAW2lxil-Crxw,Raiza Contawi,"For business inquiries and brand collaborations: hello@raizacontawi.com


",raizacontawiofficial,2015-10-27T13:41:22Z,https://yt3.ggpht.com/ytc/AKedOLS_2E4Y8VPKYz-JURaVNdf1i8CzepvYzBltv1u2CA=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLS_2E4Y8VPKYz-JURaVNdf1i8CzepvYzBltv1u2CA=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLS_2E4Y8VPKYz-JURaVNdf1i8CzepvYzBltv1u2CA=s800-c-k-c0x00ffffff-no-rj,800,800,Raiza Contawi,"For business inquiries and brand collaborations: hello@raizacontawi.com


",PH,,UU76-MbgwqcqAW2lxil-Crxw,41330663,633000,False,463,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,Raiza Contawi,raiza contawi vlog,SOdyl4421As,PH,https://yt3.ggpht.com/LwABqoPlUWacgAdjj39QUGMvX4Cb_l82IKJrF6EDAZNWHQlM_YOEX2tiOyMq3NwJnfevur8BIb8,False,"For business inquiries and brand collaborations: hello@raizacontawi.com


",,,,,,,
youtube#channel,lNMUV-YrwIMDL447lK2eiHfPbi0,UCNyJMqTPoI4n1Np81IJDcrA,JULIASALLURE,,juliasallure,2014-06-03T21:48:56Z,https://yt3.ggpht.com/ytc/AKedOLTTie5Qpafd01paUUwYq90Q5uS8kcVivGvKIj7c=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLTTie5Qpafd01paUUwYq90Q5uS8kcVivGvKIj7c=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLTTie5Qpafd01paUUwYq90Q5uS8kcVivGvKIj7c=s800-c-k-c0x00ffffff-no-rj,800,800,JULIASALLURE,,,,UUNyJMqTPoI4n1Np81IJDcrA,415661,4500,False,211,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,JULIASALLURE,,,,https://lh3.googleusercontent.com/Izl0dMdNsVtKSETk5Xk-ovgovEz5T2fYYRsCSXqMD-v5p9jB-tKbsl4enO3IKZE0V4xoJBRNxls,False,,,,,,,,
youtube#channel,4gEENTmrnUGW1a6VcW1CuUwcpKM,UCb8h3PTJ9O1zuGawzLRt4dg,SelfTanning.com,Trusted source of self tanning information and product reviews. Discover the best self tanners and everything you need to know about sunless tanning all in one place.  Subscribe for exclusive discounts and free giveaways!,selftanning,2012-12-14T21:36:58Z,https://yt3.ggpht.com/ytc/AKedOLRXHDal8ECqt1Yi4tIdK1wQqQ2hscobVa2rMWBtQw=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLRXHDal8ECqt1Yi4tIdK1wQqQ2hscobVa2rMWBtQw=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLRXHDal8ECqt1Yi4tIdK1wQqQ2hscobVa2rMWBtQw=s800-c-k-c0x00ffffff-no-rj,800,800,SelfTanning.com,Trusted source of self tanning information and product reviews. Discover the best self tanners and everything you need to know about sunless tanning all in one place.  Subscribe for exclusive discounts and free giveaways!,US,,UUb8h3PTJ9O1zuGawzLRt4dg,3914426,8950,False,315,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,SelfTanning.com,"""self tanning"" ""best self tanners"" ""spray tanning"" ""self tan"" ""sunless tanning"" ""fake tan"" ""Emily Andrews"" ""self tanner""",JvNqye3GRas,US,https://lh3.googleusercontent.com/WV2BFmvPWVm1k8rWlvxfBBZCKLdlrzLjqbHJeEAm5pQq_vQiLpl783IZ0aolE7S5hdem9p7wL8w,False,Trusted source of self tanning information and product reviews. Discover the best self tanners and everything you need to know about sunless tanning all in one place.  Subscribe for exclusive discounts and free giveaways!,UA-36981877-1,,,,,,
youtube#channel,bTbcRXGQ6Bave416vv6ss_q5MiA,UC0fOGtvT1x8irPUZOFdF2mA,Chaos Fragrances,"Want to sponsor one of my videos? Get in touch below. Don't hesitate! 
info@chaosfragrances.com",chaosfragrances,2014-12-26T19:11:05Z,https://yt3.ggpht.com/Npt5dzgKr5XssUA7qrb7FTxSTnx1SkdXN5e8OClL4jdnyQqtF-SJOvTr9E5e_QojPofBfylM8xE=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/Npt5dzgKr5XssUA7qrb7FTxSTnx1SkdXN5e8OClL4jdnyQqtF-SJOvTr9E5e_QojPofBfylM8xE=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/Npt5dzgKr5XssUA7qrb7FTxSTnx1SkdXN5e8OClL4jdnyQqtF-SJOvTr9E5e_QojPofBfylM8xE=s800-c-k-c0x00ffffff-no-rj,800,800,Chaos Fragrances,"Want to sponsor one of my videos? Get in touch below. Don't hesitate! 
info@chaosfragrances.com",US,,UU0fOGtvT1x8irPUZOFdF2mA,32456214,139000,False,1387,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,Chaos Fragrances,"Fragrance Cologne ""Mens Fragrance"" ""Mens Cologne"" ""Sexy Fragrances"" ""Creed Fragrances"" ""Dior Fragrances"" ""Chanel Fragrances""",,US,https://lh3.googleusercontent.com/ZtFYDuSM5qkdGS_DCgYtFv3OcsQbFqvsZctSn08HVpsdKvo07SkJPnr4L6YerC3cqVAjqs8rjwo,False,"Want to sponsor one of my videos? Get in touch below. Don't hesitate! 
info@chaosfragrances.com",,,,,,,
youtube#channel,Zub-J_S6lt-FmYKDQlKL_Fmgnzs,UCzT5DJji2ySBZmA3xfsd3Wg,Chris Pond,"Hi, I'm Chris! I'm a lifelong beauty enthusiast with a soft spot for niche brands and unique finds! I've been making videos since I was in high school, and I've loved discovering the world of beauty along with you all. Thanks for stopping by! Don't forget to subscribe if you haven't already :)
",tophcam,2008-12-22T20:20:08Z,https://yt3.ggpht.com/NH0DzvIouU1LmMob7O-XCfOzRwvSTnyB43HxJ5L_fJW0klOjYi_8SZeZQWo7h8Hz7k68_zvI0Hs=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/NH0DzvIouU1LmMob7O-XCfOzRwvSTnyB43HxJ5L_fJW0klOjYi_8SZeZQWo7h8Hz7k68_zvI0Hs=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/NH0DzvIouU1LmMob7O-XCfOzRwvSTnyB43HxJ5L_fJW0klOjYi_8SZeZQWo7h8Hz7k68_zvI0Hs=s800-c-k-c0x00ffffff-no-rj,800,800,Chris Pond,"Hi, I'm Chris! I'm a lifelong beauty enthusiast with a soft spot for niche brands and unique finds! I've been making videos since I was in high school, and I've loved discovering the world of beauty along with you all. Thanks for stopping by! Don't forget to subscribe if you haven't already :)
",US,,UUzT5DJji2ySBZmA3xfsd3Wg,1263114,13800,False,255,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,Chris Pond,"yochristophercameron tophcam skincare ""Chris pond""",,US,https://lh3.googleusercontent.com/lBNa5o9f6Fyw1_VRSs1LBrFMh82tuGrITzrp1aWEbhRbx0dGZo_lOv1fa9prQmv0Os8NctMytQ,False,"Hi, I'm Chris! I'm a lifelong beauty enthusiast with a soft spot for niche brands and unique finds! I've been making videos since I was in high school, and I've loved discovering the world of beauty along with you all. Thanks for stopping by! Don't forget to subscribe if you haven't already :)
",,,,,,,
youtube#channel,2C84B93Ke4TZyCTxhbDcBe3pNrc,UC0RxwPD0mdjyDXNCvRNv7yA,Jo beautee,"Hey there! Welcome to my humble channel. Here I wish to share my travels, beauty reviews and other lifestyle bits and bobs... Make sure to follow me on social media as I upload more on there and would love to chat! Stay safe and smiling ;) 

love,
Jo x",jotee3001,2014-07-18T09:20:27Z,https://yt3.ggpht.com/ytc/AKedOLSYuyfMYk_fO-R_vjam_BeJU4ONEGflU9ncI4eKkQ=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLSYuyfMYk_fO-R_vjam_BeJU4ONEGflU9ncI4eKkQ=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLSYuyfMYk_fO-R_vjam_BeJU4ONEGflU9ncI4eKkQ=s800-c-k-c0x00ffffff-no-rj,800,800,Jo beautee,"Hey there! Welcome to my humble channel. Here I wish to share my travels, beauty reviews and other lifestyle bits and bobs... Make sure to follow me on social media as I upload more on there and would love to chat! Stay safe and smiling ;) 

love,
Jo x",SI,,UU0RxwPD0mdjyDXNCvRNv7yA,155866,1280,False,56,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,Jo beautee,"""Slavic cooking"" ""living in slovenia"" ""expat abroad"" ""food testing"" ""slovenia life"" ""makeup reviews"" ""acne skin""",z0OfnsSWTNA,SI,https://yt3.ggpht.com/nBORaRWtUytxxgTw90istgc_Fa8OJ1BfyAXO-ZMCM9gnYDrplnQM8BFh2u3xmgUlIMUg3SPn,,"Hey there! Welcome to my humble channel. Here I wish to share my travels, beauty reviews and other lifestyle bits and bobs... Make sure to follow me on social media as I upload more on there and would love to chat! Stay safe and smiling ;) 

love,
Jo x",,,,,,,
youtube#channel,q5EtQ85G8lB7zaO1WusmjeiDB_A,UCzKrJ5NSA9o7RHYRG12kHZw,Jeremy Fragrance,"The Jeremy Fragrance

My Website:
www.jeremyfragrance.com

My Brand:
www.fragrance.one


",jeremyfragrance,2014-05-29T10:12:35Z,https://yt3.ggpht.com/ytc/AKedOLSIfuQz7cwBnCc8JIMssTnsy9T27p605Dcd4gIByA=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLSIfuQz7cwBnCc8JIMssTnsy9T27p605Dcd4gIByA=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLSIfuQz7cwBnCc8JIMssTnsy9T27p605Dcd4gIByA=s800-c-k-c0x00ffffff-no-rj,800,800,Jeremy Fragrance,"The Jeremy Fragrance

My Website:
www.jeremyfragrance.com

My Brand:
www.fragrance.one


",DE,,UUzKrJ5NSA9o7RHYRG12kHZw,222589471,1800000,False,531,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,Jeremy Fragrance,,5ZWyVoSW9aQ,DE,https://yt3.ggpht.com/TM0qMZ_IT-hb1KheufWXay5i57NfAMu0mMlOEET77AKdzxGvd-Tr5ckMno7Dl_8DYxaX3CEiqA,False,"The Jeremy Fragrance

My Website:
www.jeremyfragrance.com

My Brand:
www.fragrance.one


",,,,,,,
youtube#channel,VyF6-rmQcPT0KtS9R4ncXyHOIlA,UCi1ywWCOKesMIzkiwgG839w,parfumdesires,"Boutique des parfums et d'accessoires de mode.
parfumdesirs.com",,2020-07-05T10:52:16.961422Z,https://yt3.ggpht.com/KRn61CMhqulDNR5rvNqvRYYV9GZNvcnHKfkFGMapvcb5xQNr1NlfeYFLb32HDfR_UPJQDSLbGw=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/KRn61CMhqulDNR5rvNqvRYYV9GZNvcnHKfkFGMapvcb5xQNr1NlfeYFLb32HDfR_UPJQDSLbGw=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/KRn61CMhqulDNR5rvNqvRYYV9GZNvcnHKfkFGMapvcb5xQNr1NlfeYFLb32HDfR_UPJQDSLbGw=s800-c-k-c0x00ffffff-no-rj,800,800,parfumdesires,"Boutique des parfums et d'accessoires de mode.
parfumdesirs.com",FR,,UUi1ywWCOKesMIzkiwgG839w,101037,4720,False,93,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,parfumdesires,"""parfums designers"" perfumes parfums perfumer parfum ""fragrance review"" ""best fragrances"" cologne ""cologne review"" parfumo ""new fragrances"" ""cheap colognes"" guerlain ""perfume review"" ""new perfumes"" fragrances ""fresh fragrance"" ""fresh perfume"" ""summer spring fragrance"" ""summer fragrance"" ""top10 fragrances"" ""new fragrances"" edp perfumer parfum ""fragrance review"" ""best fragrances"" ""cologne review"" ""top 10 best fragrances for men"" perfume ""best colognes"" ""cheap colognes"" fragrance dior chanel armani",-LjQDKz39tE,FR,https://yt3.ggpht.com/DToYXCmzXwr9FmJvCQ8u5YIeT7qqVsbHlql-7FMWHaNYEfJMUYME0KzwAi9IiLP6xy_XpPEe6oI,,"Boutique des parfums et d'accessoires de mode.
parfumdesirs.com",,,,,,,
youtube#channel,8yeY8bo0yeSRzIA6sHKVoplkFsk,UCFarEEFsV90-pvUU0XdUdgQ,The Perfume Guy,"I am a world traveling, San Francisco-based Fragrance Reviewer.

While this Fragrance Review Channel is all about fragrance reviews focused I will have reviews on grooming, shaving and other products related to looking, feeling, smelling great from time to time. My goal is to upload 4-7 videos a week. I will be running giveaways frequently. Please subscribe to my channel to stay up to date on the latest fragrance, cologne, and perfume reviews. When you subscribe to my channel you will receive notifications for each, and every new video I upload and giveaway announcements and for you to qualify for the giveaways you might have won!

Thank you for stopping by and enjoy your time here. :)
",theperfumeguy,2013-08-13T04:38:12Z,https://yt3.ggpht.com/tYiiFM-24QHM_qCnIdB2EebzvSTTrHNwEvt87fkC5kzj2eiVsoy8Uqqu0XkvXRDFg4UwiJhFcA=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/tYiiFM-24QHM_qCnIdB2EebzvSTTrHNwEvt87fkC5kzj2eiVsoy8Uqqu0XkvXRDFg4UwiJhFcA=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/tYiiFM-24QHM_qCnIdB2EebzvSTTrHNwEvt87fkC5kzj2eiVsoy8Uqqu0XkvXRDFg4UwiJhFcA=s800-c-k-c0x00ffffff-no-rj,800,800,The Perfume Guy,"I am a world traveling, San Francisco-based Fragrance Reviewer.

While this Fragrance Review Channel is all about fragrance reviews focused I will have reviews on grooming, shaving and other products related to looking, feeling, smelling great from time to time. My goal is to upload 4-7 videos a week. I will be running giveaways frequently. Please subscribe to my channel to stay up to date on the latest fragrance, cologne, and perfume reviews. When you subscribe to my channel you will receive notifications for each, and every new video I upload and giveaway announcements and for you to qualify for the giveaways you might have won!

Thank you for stopping by and enjoy your time here. :)
",US,,UUFarEEFsV90-pvUU0XdUdgQ,38490713,186000,False,2003,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,The Perfume Guy,"""fragrance reviews"" ""cologne reviews"" ""perfume reviews"" ""fragrance review"" ""cologne review"" ""perfume review"" fragrance perfume scent ""niche perfumes"" ""niche fragrances"" ""indie perfumes"" ""indie fragrances"" ""luxury perfumes"" ""luxury fragrances"" perfumers perfumeries ""unisex fragrances"" ""unisex perfumes"" ""men's fragrances"" ""men's cologne"" ""men's scents"" perfumes perfumery perfumeries ""women's perfumes"" ""perfume education""",YSBNeG-CUww,US,https://yt3.ggpht.com/7zgih50dNXxQse8yCypia5lpfAyFgyUIgJs1VFT0x0OOgPiMZwg1hYiqMtKR1ol4LKPRVXH-1A,False,"I am a world traveling, San Francisco-based Fragrance Reviewer.

While this Fragrance Review Channel is all about fragrance reviews focused I will have reviews on grooming, shaving and other products related to looking, feeling, smelling great from time to time. My goal is to upload 4-7 videos a week. I will be running giveaways frequently. Please subscribe to my channel to stay up to date on the latest fragrance, cologne, and perfume reviews. When you subscribe to my channel you will receive notifications for each, and every new video I upload and giveaway announcements and for you to qualify for the giveaways you might have won!

Thank you for stopping by and enjoy your time here. :)
",,,,,,,
youtube#channel,cPLG424n1pymTWx8OdE1AfLWg2w,UCKVttywBo08q6Mm_QdmcWGw,Eltoria,"Hello darling! On this channel I unbox beauty advent calendars, beauty subscription boxes, monthly Primark try on hauls, and much more.

The current series I am running are as follows:

- Advent Calendar/Unboxing (very popular)
- Beauty Unboxing (popular)
- Primark (popular)
- LUSH
- Vlogs - learn more about me through lifestyle vlogs

My official upload days are Sundays and Wednesdays (sometimes more so be sure to subscribe and turn on the notifications) and I upload at 6pm. Also check out my blog over at: http://www.eltoria.com. 

Oh I am also that girl on YouTube with a micro pig :).

Business Inquiries: si@sharpergroup.com",eltoria,2013-11-28T22:54:14Z,https://yt3.ggpht.com/wr0thfiGm3RbDcA6eLqitg-okk6kZ8Sgk4ueT2tlBHR2g5h95aux_nooPolYhWIuu7pBRbwZbQ=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/wr0thfiGm3RbDcA6eLqitg-okk6kZ8Sgk4ueT2tlBHR2g5h95aux_nooPolYhWIuu7pBRbwZbQ=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/wr0thfiGm3RbDcA6eLqitg-okk6kZ8Sgk4ueT2tlBHR2g5h95aux_nooPolYhWIuu7pBRbwZbQ=s800-c-k-c0x00ffffff-no-rj,800,800,Eltoria,"Hello darling! On this channel I unbox beauty advent calendars, beauty subscription boxes, monthly Primark try on hauls, and much more.

The current series I am running are as follows:

- Advent Calendar/Unboxing (very popular)
- Beauty Unboxing (popular)
- Primark (popular)
- LUSH
- Vlogs - learn more about me through lifestyle vlogs

My official upload days are Sundays and Wednesdays (sometimes more so be sure to subscribe and turn on the notifications) and I upload at 6pm. Also check out my blog over at: http://www.eltoria.com. 

Oh I am also that girl on YouTube with a micro pig :).

Business Inquiries: si@sharpergroup.com",GB,,UUKVttywBo08q6Mm_QdmcWGw,36881012,220000,False,618,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,Eltoria,"Eltoria ""Advent Calendars"" ""Beauty Advent Calendar"" ""Beauty Boxes"" ""Beauty Subscription Boxes"" Primark ""Primark Hauls"" Zoella ""Beauty Unboxing""",6vYaRpZm38Q,GB,https://yt3.ggpht.com/vjjXcRudjxRep9hQJfbA_WgvV_e_huxe1PGIYv7ohYOzXHpBZh2lQQG-boy1fwm9vwbZOoNJD0c,False,"Hello darling! On this channel I unbox beauty advent calendars, beauty subscription boxes, monthly Primark try on hauls, and much more.

The current series I am running are as follows:

- Advent Calendar/Unboxing (very popular)
- Beauty Unboxing (popular)
- Primark (popular)
- LUSH
- Vlogs - learn more about me through lifestyle vlogs

My official upload days are Sundays and Wednesdays (sometimes more so be sure to subscribe and turn on the notifications) and I upload at 6pm. Also check out my blog over at: http://www.eltoria.com. 

Oh I am also that girl on YouTube with a micro pig :).

Business Inquiries: si@sharpergroup.com",UA-46090155-1,,,,,,
youtube#channel,AcRMFf2pEj72gTWynM7knjBp7Fg,UCXZ_ezpJ3RiCDXfewTmNzZg,Liora Y,,liorasmakeuploves52,2015-11-30T00:47:29Z,https://yt3.ggpht.com/pFVxqVbhdtwDO0c8bzfzCOSlYhlIjDL0rH9Pa2_VDczqI9QuHvEJQ1zNTk2Yp7M_Cxdu8i7Kzw=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/pFVxqVbhdtwDO0c8bzfzCOSlYhlIjDL0rH9Pa2_VDczqI9QuHvEJQ1zNTk2Yp7M_Cxdu8i7Kzw=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/pFVxqVbhdtwDO0c8bzfzCOSlYhlIjDL0rH9Pa2_VDczqI9QuHvEJQ1zNTk2Yp7M_Cxdu8i7Kzw=s800-c-k-c0x00ffffff-no-rj,800,800,Liora Y,,US,,UUXZ_ezpJ3RiCDXfewTmNzZg,23777309,104000,False,1595,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,Liora Y,,BdAPV-aPJqM,US,https://lh3.googleusercontent.com/sGZVfjukfWTr0DLEXwZzV4d5M1Pjse5BtFreo20sJ_RkhFgW4vtZw28F47H34iPSDo0dP44Y,False,,,,,,,,
youtube#channel,Jf94_gvLRcN4n6QxU2Ain52AiSg,UCF9PekexLUYZlBlkR6wTxQg,Glitzy Fritzy,"I'm a 50+ woman that loves all things glitzy :D 

😀WAYS YOU CAN FIND ME
I'm GlitzyFritzy on every social media :) & My Email: glitzyfritzy@gmail.com and my addy is:
1350 W. Southport Rd. C115
Indianapolis, IN 46217
",glitzyfritzy,2014-01-03T15:58:53Z,https://yt3.ggpht.com/ytc/AKedOLRq9mak_3zva5RKnNSTpZdweH0CTSEiMBRsfvmAdQ=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLRq9mak_3zva5RKnNSTpZdweH0CTSEiMBRsfvmAdQ=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLRq9mak_3zva5RKnNSTpZdweH0CTSEiMBRsfvmAdQ=s800-c-k-c0x00ffffff-no-rj,800,800,Glitzy Fritzy,"I'm a 50+ woman that loves all things glitzy :D 

😀WAYS YOU CAN FIND ME
I'm GlitzyFritzy on every social media :) & My Email: glitzyfritzy@gmail.com and my addy is:
1350 W. Southport Rd. C115
Indianapolis, IN 46217
",US,,UUF9PekexLUYZlBlkR6wTxQg,1804734,18600,False,795,"['/m/019_rr', '/m/041xxh']","['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Physical_attractiveness']",public,True,longUploadsUnspecified,Glitzy Fritzy,,,US,https://yt3.ggpht.com/xExp2jBmG9nOHdjTUjKGiytanvlKQUfs3DsPkjZbl0VxKigk43tT6MxqhuGp0PS4KeF5hGZPYw,False,"I'm a 50+ woman that loves all things glitzy :D 

😀WAYS YOU CAN FIND ME
I'm GlitzyFritzy on every social media :) & My Email: glitzyfritzy@gmail.com and my addy is:
1350 W. Southport Rd. C115
Indianapolis, IN 46217
",,,,,,,
youtube#channel,auc927jncXRuFNCjFiGuoum8-8g,UCPO43PLu2WSGqoyQpjBrP7w,Trish and Thel,Every experience is a story to tell.,trishandthel012613,2020-03-10T03:35:31.620717Z,https://yt3.ggpht.com/ytc/AKedOLRH_FKnG2KJqp1p71m_aYQW-wQ_wFyg-ErlNSKh=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLRH_FKnG2KJqp1p71m_aYQW-wQ_wFyg-ErlNSKh=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLRH_FKnG2KJqp1p71m_aYQW-wQ_wFyg-ErlNSKh=s800-c-k-c0x00ffffff-no-rj,800,800,Trish and Thel,Every experience is a story to tell.,JP,,UUPO43PLu2WSGqoyQpjBrP7w,42046,2230,False,93,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,Trish and Thel,"""Trish and Thel"" ""Japan travel"" ""quick easy recipes"" ""philippine travel"" ""Japan life"" gadgets ""beauty products""",pbcq78TDsns,JP,https://yt3.ggpht.com/GewYiv1kmuKsiM9-owa23GUpzLGUCSYDeuxoeSjlLQ0M3gPZyxGWIH68kFsljBHTs3IbnO3aSg,False,Every experience is a story to tell.,,,,,,,
